a,v,t,Rpred,Mpred,Vpred
1.449652185909901858e+00,1.595373784294356723e+00,1.829130090198942404e-01,9.099264402045355027e-01,5.553967278542301100e-01,7.867493398005728777e-02
1.008544686573050964e+00,1.428759103048755197e+00,2.511187295637645756e-01,8.086044144434212377e-01,4.689590511237520243e-01,2.959846297672115781e-02
1.023814361918991445e+00,7.799599096965238454e-01,2.266737424067704065e-01,6.896608358682513318e-01,4.756320353157343916e-01,4.046146964805962670e-02
1.588933518305359005e+00,5.385344673041122521e-01,3.709215837192564313e-01,7.017605299565512489e-01,9.662113714348897764e-01,2.306277020835443559e-01
1.845665389928865530e+00,9.268120785154005947e-01,2.158330818682908658e-01,8.469121429518974287e-01,9.066783464423139316e-01,2.900977453556162211e-01
1.830629636397675952e+00,1.164550559506429162e+00,3.308798985690245553e-01,8.939615278374978269e-01,9.501725884162531832e-01,2.224026052044778823e-01
1.669813318786435907e+00,1.425658916642984497e+00,1.263568660127890875e-01,9.153347226915646839e-01,6.128206643369438211e-01,1.330283383693578736e-01
1.463047469231431696e+00,1.774938995754808069e+00,1.765156626786057448e-01,9.306566400144641316e-01,5.314975008081637142e-01,6.883058761308619156e-02
6.262099474925733045e-01,7.943685750592484052e-01,2.629621086445395051e-01,6.218578869569719725e-01,3.590240921981937561e-01,6.101638399614282143e-03
7.424430711419206519e-01,6.883246848477155844e-01,4.747797015634781514e-01,6.250506867221667928e-01,6.096622910480499202e-01,1.202426419219794831e-02
1.847831282790618923e+00,1.945219921211491343e+00,2.509007942862782059e-01,9.732586345062110844e-01,7.004654425583898281e-01,9.532501666471773771e-02
1.409643589489384841e+00,6.620668390646107238e-01,3.656296484799336222e-01,7.177399029618255488e-01,8.292318715120168271e-01,1.392503616751938067e-01
5.137955774249445273e-01,1.217736605160783636e+00,2.020348889685592564e-01,6.515064744283767251e-01,2.659595145260437166e-01,2.689181393556592820e-03
6.522073142990481021e-01,1.378345593189952867e+00,1.508134303892927075e-01,7.107371904931536477e-01,2.505303212137299229e-01,6.455419148736084647e-03
1.495252653662083819e+00,1.312061631361157499e+00,1.234146400320200593e-01,8.767344991126818643e-01,5.527490905333289906e-01,1.090389370281738823e-01
5.075923757693280303e-01,6.290482355494148026e-01,2.221653994171005619e-01,5.791536688538614364e-01,2.860361752238216315e-01,2.710441697214323667e-03
7.412120771262480368e-01,5.855403710054289945e-01,1.630644107187632086e-01,6.068307150486251800e-01,2.982971292862410806e-01,1.211588641816146658e-02
1.323100684049879128e+00,6.582251411915535089e-01,1.696041792064496845e-01,7.049325467479909957e-01,5.815398161459737203e-01,1.103427759250475149e-01
1.537842796539039991e+00,1.378381525808918706e+00,4.043037233547800424e-01,8.928064847594073816e-01,8.425529393449384674e-01,1.115381205700911316e-01
1.477941889253900687e+00,1.316517331451481532e+00,1.063352283779496893e-01,8.749809634635743461e-01,5.272944214974116806e-01,1.050178741789076775e-01
8.364039641908396217e-01,8.506111880551163740e-01,3.231240502941737924e-01,6.707224868338411694e-01,4.909950667697891014e-01,1.847577278871168766e-02
1.568268832021303849e+00,1.456661212768387337e+00,2.517845522373859390e-01,9.075798379228318113e-01,6.905926640837094510e-01,1.095788879002372318e-01
8.558736312452001060e-01,1.730101253083474067e+00,3.026199999634189286e-01,8.146855414294975617e-01,4.582935806649013344e-01,1.506151361042818056e-02
9.880995472389015877e-01,5.623684397698907045e-01,3.251320948858411608e-01,6.354514611849214623e-01,5.631246954742256117e-01,3.737591173639698977e-02
1.619737107677036159e+00,1.247194915322063613e+00,2.253470777829112981e-01,8.828942320433325053e-01,7.226133738020352748e-01,1.452993092661631069e-01
1.474449348570821883e+00,1.533965618154035315e+00,2.180435440737141239e-01,9.056596517975828986e-01,6.079640235523819936e-01,8.676962345725597325e-02
1.773835115741266844e+00,8.784678906045306768e-01,3.933607397339623502e-01,8.261031291818734523e-01,1.051840335952153982e+00,2.675435588118933450e-01
1.486419338450515104e+00,9.616563579397237049e-01,4.485107952484629346e-01,8.068116471010238211e-01,9.227454444009639545e-01,1.404181784924397325e-01
1.352462905003207538e+00,1.420456854484075659e+00,1.770326529834111706e-01,8.722627417901042124e-01,5.314760474424208292e-01,7.465836917940575634e-02
6.405121517421387134e-01,1.846902940165605411e+00,1.390475042140595918e-01,7.654802801088386177e-01,2.311169583037102071e-01,5.400166151635527566e-03
1.051573704589150227e+00,1.714886630454349081e+00,4.591183225568103987e-01,8.585537725414235100e-01,6.789845878771624266e-01,2.909986170092243932e-02
8.978035515225881724e-01,1.374695328649375270e+00,2.399581854589594720e-01,7.745539355497129685e-01,4.192673700353088950e-01,2.040251414845631328e-02
8.659844650686253642e-01,1.595332576635873689e+00,3.205269562651256732e-01,7.992371305024603689e-01,4.829599875853340385e-01,1.654229108243707169e-02
1.959515832128668311e+00,1.047233705311698015e+00,2.438172578080013975e-01,8.861567171140567467e-01,9.663686778299609426e-01,3.056362278501559282e-01
1.089646587000140610e+00,1.461448292148136652e+00,1.503209345384205475e-01,8.309622274905184014e-01,3.970842744037852978e-01,3.744971123245871558e-02
1.838069832765669931e+00,1.199272386691335512e+00,3.357326579790912424e-01,9.006391401744786585e-01,9.497739096179637075e-01,2.167245705349913065e-01
1.446707938995894338e+00,7.849042046863413669e-01,3.100563407078518741e-01,7.568574710778280812e-01,7.834870350270368711e-01,1.432855857485216544e-01
1.692216955312472626e+00,1.552607410815885824e+00,1.811974236764788970e-01,9.326010823351835732e-01,6.526977407008798249e-01,1.209268873355541646e-01
1.253955639657788224e+00,1.334696956023233128e+00,2.807476178609111805e-01,8.420619575027374903e-01,6.021168386321571475e-01,6.301135055685776198e-02
1.365355826939538719e+00,1.037932372930387093e+00,4.187790016062583609e-01,8.048907684548768371e-01,8.198498210033323685e-01,1.005421089054784611e-01
1.238776540728295794e+00,1.867008785117945990e+00,3.361704412431565370e-01,9.099321437085813313e-01,6.081639781587155902e-01,4.195030534411277323e-02
7.928644816970666920e-01,5.314011767400999009e-01,1.387669308267979462e-01,6.038012524793225921e-01,2.936411197614157143e-01,1.589665141182072805e-02
1.583678172892257985e+00,9.736597268742439582e-01,3.192085988916540384e-01,8.237500019092877102e-01,8.457948356907727394e-01,1.713632156311098165e-01
9.211585436612836908e-01,5.853220966664698377e-01,3.810953197158347683e-01,6.316203529086623636e-01,5.882346252230634676e-01,2.833012560253891921e-02
5.364739496471807589e-01,1.649790974332440818e+00,4.170813623123005298e-01,7.078717220930726972e-01,4.846764489058343339e-01,2.968694654917126193e-03
1.468208443860751666e+00,1.553161181170688909e+00,3.516470314537066821e-01,9.072377151125218253e-01,7.366102015582360885e-01,8.437986066803343510e-02
7.656660191105734148e-01,9.970283281044756141e-01,1.610632658163135000e-01,6.820894407239234125e-01,3.008985074751120425e-01,1.278787020271558543e-02
1.910687876529371554e+00,1.513494353310609553e+00,3.840693066360643115e-01,9.474403523571176544e-01,9.489335592503737038e-01,1.672302311640012640e-01
1.930892865503881062e+00,1.093905839293924709e+00,3.709367384326065498e-01,8.920847536769698216e-01,1.063019755409982059e+00,2.784124779330254817e-01
1.872296585330672780e+00,1.634380687133651477e+00,1.097707531762532884e-01,9.552142383316492014e-01,6.312502779477996429e-01,1.390814793367296243e-01
1.055238050383166648e+00,1.181275494105059165e+00,2.646990670360972464e-01,7.766980631845789018e-01,5.118745364306440671e-01,3.873215912534985067e-02
5.231849247933011426e-01,1.118419591747498387e+00,2.331800987849493301e-01,6.422493227543137895e-01,2.997228362121704959e-01,2.918673989591922396e-03
1.892477843881588129e+00,1.902094873232451411e+00,3.677648257014574096e-01,9.733945237947304596e-01,8.387658574081013896e-01,1.045475600588937903e-01
1.142276222475971492e+00,8.763186498360503451e-01,1.864543249243683087e-01,7.312547436397031086e-01,4.878935274836544433e-01,5.862385406425865697e-02
1.949982228565504405e+00,6.806710099948480863e-01,3.363487691897034115e-01,7.903930715216023195e-01,1.168265099473788649e+00,4.359051859413036745e-01
1.945429965633879377e+00,1.376814669889187215e+00,4.652823847256689627e-01,9.357457848976035164e-01,1.080988278828816984e+00,2.047609273103232763e-01
1.779514183201040156e+00,1.953982718426268361e+00,4.191209488834430896e-01,9.700302861711056490e-01,8.471828518306608879e-01,8.800358161731974826e-02
9.416733381043784767e-01,1.066758820590779866e+00,4.685830944866121728e-01,7.319499341151537442e-01,6.733351570103081052e-01,2.704160776439006389e-02
1.077646592902887779e+00,5.930551454431722824e-01,4.914023867730760164e-01,6.545508581482653021e-01,7.722383376849206726e-01,5.187365075335281100e-02
1.776705007275285464e+00,1.008957900964351229e+00,1.042680508024651093e-01,8.572482637669464056e-01,7.333575088150070531e-01,2.385027264484265996e-01
9.753830077344165517e-01,1.258897481479337666e+00,3.490965105509910016e-01,7.734520775224855704e-01,5.609648427774420743e-01,2.849855371300005422e-02
7.542391200291387321e-01,7.428845099483205594e-01,2.651357591035625738e-01,6.365248573336659277e-01,4.037473291100649453e-01,1.267622168657003660e-02
1.335201893687525176e+00,1.487153327084738130e+00,4.439417961340487162e-01,8.792821613660483093e-01,7.844704093407146583e-01,6.840989855486165339e-02
1.904232161241171450e+00,1.996624083515300851e+00,2.007258808036526954e-01,9.781622577168154198e-01,6.567616248145866642e-01,9.496510969903627919e-02
1.544044695012459556e+00,1.177609213972165669e+00,4.924117956460304368e-01,8.603597639907085703e-01,9.649043468965228243e-01,1.341742120508885028e-01
1.355091755134047560e+00,1.032092835095318906e+00,3.454831878174989268e-01,8.019585373500749403e-01,7.419412489933938648e-01,9.840182855800820583e-02
6.457647406561528580e-01,1.101056250251700064e+00,4.174149608915324050e-01,6.706272331211519111e-01,5.174870970064398001e-01,6.565778464060415508e-03
1.422510840048754499e+00,6.727192675928017618e-01,1.342398211291073451e-01,7.225108192467131207e-01,6.047541465760352120e-01,1.432269471921712445e-01
1.985080775156395028e+00,1.824910402139335641e+00,1.733831539035460279e-01,9.739817551755718394e-01,6.889657649023699371e-01,1.248308951274359063e-01
7.101260228547860986e-01,1.122238483282028021e+00,4.033614692136813229e-01,6.893175564453131177e-01,5.231571502724201572e-01,9.369295410132701812e-03
1.277494478545605050e+00,1.080911617137261915e+00,1.087946088157294433e-01,7.991288634147908354e-01,4.623253372559358865e-01,7.836577214744534781e-02
1.816059607891933103e+00,1.489535409395711607e+00,4.267511943575131861e-01,9.373260375681282675e-01,9.599443949334635073e-01,1.529915870994128235e-01
1.611152926631306714e+00,1.163050131396685227e+00,1.055796074767645920e-01,8.669033136369002079e-01,6.138443259089187976e-01,1.543260626149984271e-01
1.545523611492901850e+00,1.472350203211769015e+00,3.628475356245093320e-01,9.068319249415938144e-01,7.898983449596476136e-01,1.039016803403154526e-01
1.553726125980663841e+00,5.921694351961812597e-01,2.460375680927223696e-01,7.150561896716546295e-01,8.102990793880583409e-01,2.064473243702172889e-01
1.039236726829632751e+00,1.720585015583341093e+00,3.445979410876796600e-01,8.566935762805674148e-01,5.600415613317486496e-01,2.798621849181147717e-02
9.403877663967400435e-01,1.910755929319103874e+00,3.784125627956455018e-01,8.577652379806088856e-01,5.544884539529595369e-01,1.867553734975958488e-02
1.714041733217770425e+00,1.473148079239078978e+00,2.369900876745216767e-01,9.258784937656251435e-01,7.325095279002841187e-01,1.354256318691967054e-01
1.715170092018771131e+00,1.931848893288216074e+00,1.431849792443342373e-01,9.648873347438806647e-01,5.559299177751262366e-01,8.388901098012715996e-02
1.800608477870155433e+00,7.271484715549449973e-01,1.278583470993062687e-01,7.873976212103565020e-01,8.395295030112126522e-01,3.194734313129590220e-01
1.869860828834706945e+00,1.216124284220530427e+00,3.355744090250191158e-01,9.066992923814840566e-01,9.608978943021438957e-01,2.228222854276039333e-01
1.267013598291406584e+00,1.402710100918170832e+00,3.082621414936446147e-01,8.553573073551200556e-01,6.292426066492324832e-01,6.219161311859412039e-02
1.252274442030799406e+00,1.372604971131780038e+00,3.968804036484530062e-01,8.479842752330009059e-01,7.143583548929274274e-01,6.121257293902496871e-02
1.697442768450162731e+00,1.102192668633564798e+00,3.038942040015748525e-01,8.665634183951334002e-01,8.684238379217349424e-01,1.904465260241086644e-01
1.474945896166647730e+00,1.007126614049392188e+00,2.689783160123516703e-01,8.153954538652735673e-01,7.308777672420143645e-01,1.325401266788688304e-01
1.552950315886554966e+00,6.902360338256281480e-01,2.592348712944923528e-01,7.449585060134856773e-01,8.103628487550871284e-01,1.950458028015089884e-01
1.693689004154151689e+00,1.087613675843417393e+00,1.105787610390669973e-01,8.631944398118940320e-01,6.761641731591447879e-01,1.917612779408496282e-01
1.835008012726349502e+00,7.439912226582277022e-01,2.342228806786628703e-01,7.966083715316801817e-01,9.657889554203487048e-01,3.360146524915368915e-01
1.006992735277303819e+00,1.601548514738327711e+00,4.904080630097976679e-01,8.337925217365644848e-01,7.002840932301689358e-01,2.703692174295885264e-02
1.063374428959916074e+00,8.132464032418849076e-01,4.494222304908355170e-01,7.036594971431457957e-01,7.157207356100063755e-01,4.612877403021920647e-02
6.409729097613034998e-01,5.878479579268007793e-01,2.317512268136870945e-01,5.930997712778214304e-01,3.332646036816011570e-01,6.837629218039629336e-03
1.367420211494260851e+00,1.328549206725851528e+00,3.351181620265488714e-01,8.601678821587278589e-01,7.058239206854044490e-01,8.260610612222912819e-02
5.539134106951131287e-01,1.392844599079102519e+00,4.389186982141976001e-01,6.838485928921804735e-01,5.120325267114580470e-01,3.494519351013532227e-03
1.198397027198690346e+00,1.807869591920758356e+00,2.765097347000274874e-01,8.972048047253398106e-01,5.398080717588145117e-01,4.003316688996171741e-02
1.313966952061365046e+00,1.365472418626522799e+00,1.071831455000603894e-01,8.574396809623622273e-01,4.511402417644574392e-01,7.128610880357180712e-02
9.298118781924266107e-01,1.018221280585168476e+00,1.298041847274560290e-01,7.204619615009770772e-01,3.311240298355880296e-01,2.623757889836774923e-02
1.386249890853516131e+00,1.704517822289480788e+00,3.041570885394826451e-01,9.139531695455156424e-01,6.408168339507462896e-01,6.385834121650015016e-02
5.457503749085741429e-01,1.310418339781131536e+00,4.877757502703513603e-01,6.715406138157176130e-01,5.592173284747674611e-01,3.345631940012281074e-03
5.560222831238216257e-01,6.189204269467876163e-01,3.772838168875470855e-01,5.851942606387368073e-01,4.538201618633917467e-01,3.889856829259115498e-03
1.733900840989487380e+00,1.348775840469869980e+00,1.283664765754278236e-01,9.120273143886917788e-01,6.580427100111583272e-01,1.585652382048146347e-01
1.040285962116894281e+00,1.862027818132493628e+00,1.757443503167451238e-01,8.740267501656949767e-01,3.847072744280587431e-01,2.590283421473397324e-02
6.905907689778272296e-01,1.094468938247330936e+00,4.085292572867400551e-01,6.804477294616503302e-01,5.223886203937294637e-01,8.481352822288991400e-03
1.283364890082206555e+00,9.444887028497001014e-01,4.365759039824979038e-01,7.706744870257461466e-01,8.043665744709445065e-01,8.598434234536343757e-02
1.654990329647916258e+00,7.152041855270301340e-01,3.470778344754363864e-01,7.656045273619066505e-01,9.616896239334942198e-01,2.406330404033623083e-01
8.237315412452648200e-01,7.271682829030359230e-01,3.577692678519266423e-01,6.454255320947325236e-01,5.225063727357768251e-01,1.787857176263775785e-02
1.434335713728500439e+00,1.149157226512728336e+00,1.113349801533538574e-01,8.386580799760601224e-01,5.340355189877633579e-01,1.092892471303535673e-01
6.280211974906519945e-01,1.393519736242294194e+00,4.314121038326034219e-01,7.058182373348392824e-01,5.241687491205941907e-01,5.593331730361424114e-03
