a,v,t,Rpred,Mpred,Vpred
7.248761410231606694e-01,9.731103436220190916e-01,2.731264008837877011e-01,6.693804956179973953e-01,3.992990192645200498e-01,1.044007361544369190e-02
8.438770928489622847e-01,1.532202059129813332e+00,1.175599770572020586e-01,7.846528847724926203e-01,2.743356760856355825e-01,1.552424630349456304e-02
1.583378852589599539e+00,1.156404686083087885e+00,1.662999119280623717e-01,8.618839935617206294e-01,6.618007252610940139e-01,1.473575154598737724e-01
1.580054804819111425e+00,8.820059330690768196e-01,2.782166554967563377e-01,8.011691623275214447e-01,8.177411237087843787e-01,1.823129285006144518e-01
1.461721449327946010e+00,1.761307369138883860e+00,1.836741861631711326e-01,9.292049838970899422e-01,5.398744395167704990e-01,6.951386766772230108e-02
1.540922666700649923e+00,5.576395234434874393e-01,1.199916114638714948e-01,7.025100745080723463e-01,6.795867458219372326e-01,2.037585912852491743e-01
1.314086665021394262e+00,1.852642988203135221e+00,4.374598656207294711e-01,9.194230292971801166e-01,7.349582035691899495e-01,4.940374063296328749e-02
8.776985883604291327e-01,1.192216196937101236e+00,4.924770116656463914e-01,7.400842465462462716e-01,6.692248237005593570e-01,2.009505859785286341e-02
1.018543990255879272e+00,1.455802215212420592e+00,4.172571495986957535e-01,8.149949202071669063e-01,6.376416081367849431e-01,3.018002939006175778e-02
7.723965752021384468e-01,1.489030883308674058e+00,4.415139686818668752e-01,7.595332648137805842e-01,5.761401924494757854e-01,1.157415309789905887e-02
1.862675842000442561e+00,1.842676611059804515e+00,1.967908521268181554e-01,9.686991613037044813e-01,6.705769737318231227e-01,1.085524598960215803e-01
1.375087692149180807e+00,1.455004523250810866e+00,4.842507902052799462e-01,8.808767253462882474e-01,8.442076761671277740e-01,7.630603029596928766e-02
1.101277125145459834e+00,1.420900377140092541e+00,1.787702817813713596e-01,8.270417701581364023e-01,4.322459133151960176e-01,3.961976579824154354e-02
1.193008705466199082e+00,5.999780608410349991e-01,4.805719241447329315e-01,6.716768587281497505e-01,8.219377179250471066e-01,7.638419970787037327e-02
1.920925009417723039e+00,1.277612032917806228e+00,4.979277175863804361e-01,9.208678212510410521e-01,1.130714121181785270e+00,2.229370732500047525e-01
7.300271046741202419e-01,7.252535012255625357e-01,3.846891222984195613e-01,6.293559236073903440e-01,5.148964639023864143e-01,1.119806940631426495e-02
1.379344748025195910e+00,1.606150653082228263e+00,4.924574927167287841e-01,9.016270829296233469e-01,8.373704723556905094e-01,6.828697991615258200e-02
1.258833018326698916e+00,1.268332881219011776e+00,3.278159118268414440e-01,8.315453564542523157e-01,6.568779805925563098e-01,6.656841459232189229e-02
1.417181353151971690e+00,1.520341668812529967e+00,2.038167132704361562e-01,8.960978350773247669e-01,5.730379728139496365e-01,7.883655730999752920e-02
5.271652757312608184e-01,5.625093509035763439e-01,2.747983542662483236e-01,5.735953481797987363e-01,3.437694957298009224e-01,3.162079120419268238e-03
1.808185863416227335e+00,6.271880240687048857e-01,3.374243741515143835e-01,7.565896847301223360e-01,1.077173576659579801e+00,3.498680023400220773e-01
1.898177423725418533e+00,1.574485082094023269e+00,1.292326248108059961e-01,9.520588227856097152e-01,6.742284849597635077e-01,1.535057425182747848e-01
1.347699775383813359e+00,6.081265039980100484e-01,3.489373058468984157e-01,6.941454700236502351e-01,7.791928606081073294e-01,1.207148475874109256e-01
1.544976235815338494e+00,6.068850916478878421e-01,4.924711347049178789e-01,7.186192735219449901e-01,1.049020614879966118e+00,2.006314565074926171e-01
1.883749071765943528e+00,5.181627128523311754e-01,1.760430599134910623e-01,7.263314059975261028e-01,9.988571400937928946e-01,4.374873142692142225e-01
1.560857951470097982e+00,1.934752097449220276e+00,4.170380465153533667e-01,9.534638994275033141e-01,7.828692731925128712e-01,6.885228453082638256e-02
7.288085643713919648e-01,1.606262539188510363e+00,4.631595175118478069e-01,7.632639127869624840e-01,5.826100990002228697e-01,9.098096787315998815e-03
1.364432540250219761e+00,1.029877112753096124e+00,4.774806371280883033e-01,8.030074127076863855e-01,8.789199629620164655e-01,1.008321234220398988e-01
1.410072569574283730e+00,9.448033719314827827e-01,4.840542417621789273e-01,7.912111334596551027e-01,9.186725374257918020e-01,1.189242862533341910e-01
1.136196006953579030e+00,1.024554844618774219e+00,3.085838554885887985e-01,7.620760235818396788e-01,5.992171320534516177e-01,5.388593641584819849e-02
1.604666353437084192e+00,1.661980296771772725e+00,4.909231631966014531e-01,9.350464532892439617e-01,9.109668948409443967e-01,9.545182032570077857e-02
1.901550522153522271e+00,1.492055916605621535e+00,4.029240828537755670e-01,9.446542809449681721e-01,9.696136892542260854e-01,1.696326110771287921e-01
1.888352769360164496e+00,7.777933518012019043e-01,1.646685744947847807e-01,8.128670485748414887e-01,9.242576816138797779e-01,3.589787297293862145e-01
1.176259057106198158e+00,7.611640030011265212e-01,2.907600425871880168e-01,7.099880587702301904e-01,6.152635070688975416e-01,6.837815950181509728e-02
6.698570687611329344e-01,6.475934745700959727e-01,3.873324701488015664e-01,6.067795302389279444e-01,4.977829702515429444e-01,8.082201709705687243e-03
1.977261798443501917e+00,1.490454079552007149e+00,1.989361263276333558e-01,9.501223573306174508e-01,7.960761214374992845e-01,1.854039735794382471e-01
1.758347129668901054e+00,1.646558993332603915e+00,3.562460734195549428e-01,9.476097511758757586e-01,8.342449330892782733e-01,1.196926959944886598e-01
6.869940218049002123e-01,8.975696424875060364e-01,3.666401916186476928e-01,6.494505640031450477e-01,4.810286904776211458e-01,8.614075898850792959e-03
1.881262823926058481e+00,5.314174415463692736e-01,1.650798975234263610e-01,7.310066456815083047e-01,9.828630198385051031e-01,4.315055529937146805e-01
1.804844543093192311e+00,6.232575012146410742e-01,3.260341249811025133e-01,7.548933205738711516e-01,1.064160529897363539e+00,3.485644849172037651e-01
1.278257085689108230e+00,1.951790052267545761e+00,4.086507643914430998e-01,9.237827749361088303e-01,6.861925697847717220e-01,4.265643239305918349e-02
1.386913153617393757e+00,9.431671662161303926e-01,2.995582658143767785e-01,7.871935272067104306e-01,7.218720345545903694e-01,1.125096595835637786e-01
1.098504055805195279e+00,1.653834721757200477e+00,1.048412467104429813e-01,8.601749919742016637e-01,3.440753638070304099e-01,3.440305117281937386e-02
5.821424582330469999e-01,1.436995353281395715e+00,1.036153876317168765e-01,6.977351579582907748e-01,1.837200523197996538e-01,4.180488578285361870e-03
1.002795862468851329e+00,1.072909459479343797e+00,2.428117375880048945e-01,7.457190507926143574e-01,4.724732857154507748e-01,3.386015783330823675e-02
1.704280172897017165e+00,8.085308932933326087e-01,4.704776273727128144e-01,7.986636773008123358e-01,1.100022630303876259e+00,2.485612035055059788e-01
5.069480345069042881e-01,6.820796272391096426e-01,1.914707118414435139e-01,5.855936067031088932e-01,2.550872002273174011e-01,2.687331271851159907e-03
1.000248757536716271e+00,1.422519452058299994e+00,3.537454755486748592e-01,8.057884663186781760e-01,5.687615395200661395e-01,2.888213674084400689e-02
1.097253040386414913e+00,1.661950670956682030e+00,1.888303482773282527e-01,8.609951954626853254e-01,4.271665893634174482e-01,3.412023835611521089e-02
1.306093404406884373e+00,1.465856380311695961e+00,2.286679958638194732e-01,8.715289336820762900e-01,5.597041712668284763e-01,6.517099281056498716e-02
1.879783424619140719e+00,1.295453199873737526e+00,4.392168358405935669e-01,9.194702829411179890e-01,1.047894389819284511e+00,2.067897342063893806e-01
1.019518991548941766e+00,5.629268351474543408e-01,3.915445769079787253e-01,6.396659569585712024e-01,6.444941374930980293e-01,4.219277502797470769e-02
1.020429802844341483e+00,1.952733166391575681e+00,1.381597109252842570e-01,8.800207969229347782e-01,3.367452389200797369e-01,2.324659301987949331e-02
1.606251872164622618e+00,1.698071287481861980e+00,2.714808083945734474e-01,9.386317243817253742e-01,6.863945011664198681e-01,9.235386565591430230e-02
1.178326911334710791e+00,9.392330550514471632e-01,1.116679054581057873e-01,7.515177819051559460e-01,4.272127742253425953e-01,6.378281772659913362e-02
8.369072344099729444e-01,1.969955494038275967e+00,2.923560586412036200e-01,8.387112166944421521e-01,4.362526433535254267e-01,1.266472766424537634e-02
1.178659274199040041e+00,1.402822384454483151e+00,3.649736046804272771e-01,8.393567306765633562e-01,6.501030425239360255e-01,4.970184167521011359e-02
7.112855305696997865e-01,1.373633987310869831e+00,1.474010494392606341e-01,7.265216810297234762e-01,2.646969197840174925e-01,8.889991880576698230e-03
7.645804797593349633e-01,1.622109769144298053e+00,2.155539755636662891e-01,7.756046497066347856e-01,3.454600641064676236e-01,1.070369633578492109e-02
1.247551659109219724e+00,1.717654682135206334e+00,2.591346502008627928e-01,8.949999605640579503e-01,5.460275054849013099e-01,4.766624427185803953e-02
1.128388174256821808e+00,1.484717910997253920e+00,4.678124098624198979e-01,8.422862357961147239e-01,7.279505396865519895e-01,4.128045938521187480e-02
1.872268851602150175e+00,6.921436195493000376e-01,4.973020061691856286e-01,7.851405983823976920e-01,1.268615712746720137e+00,3.756760031816513412e-01
1.043590848674949667e+00,1.007401258991747595e+00,1.179645195982463451e-01,7.410272844255560987e-01,3.676503980527074944e-01,4.008908507258875792e-02
1.370882525417065123e+00,1.892125460489074484e+00,4.044031693981567921e-01,9.304667786708115118e-01,7.162849113730560546e-01,5.315238272719222112e-02
1.448396431879295676e+00,8.369234177657778329e-01,2.486896265609372936e-01,7.706874329374313604e-01,7.171467203626366027e-01,1.394938829718152529e-01
5.196416848825005097e-01,1.058250535756269928e+00,2.569832744917920353e-01,6.341149632966056604e-01,3.228388759213706161e-01,2.862473861769903195e-03
1.495306058025065887e+00,1.148115324416294047e+00,4.017059893388090774e-01,8.477141054702810319e-01,8.545690400387173646e-01,1.245778018436258933e-01
7.670539503046271967e-01,1.159107484541678224e+00,4.673705728581635244e-01,7.087039911706127793e-01,6.054830628616773014e-01,1.239084027078800679e-02
1.941605476204182779e+00,1.419409373741788327e+00,4.803714378010194297e-01,9.402475508725416375e-01,1.082584633988566303e+00,1.937815551647241175e-01
7.229940916296694331e-01,1.914613756617061346e+00,3.308490344153283136e-01,7.996734118751808174e-01,4.440113395828631515e-01,8.026922925843086795e-03
1.121936185590535651e+00,8.610390677487573807e-01,2.428484637202011354e-01,7.243276629555014390e-01,5.351480026444590532e-01,5.524477146457127535e-02
6.280245021179657883e-01,6.822520644513770938e-01,4.150196343435117452e-01,6.055085014353560613e-01,5.121419847704550277e-01,6.250268436275666431e-03
1.995311377768921091e+00,7.962057347899059723e-01,2.004005533049201260e-01,8.304300765565160170e-01,1.028466544922330250e+00,4.218671522500082038e-01
1.253292515496863935e+00,1.830387350313904316e+00,3.256296115334070818e-01,9.083797970796135823e-01,6.052531256886117816e-01,4.444265541567656713e-02
1.393077525980065623e+00,1.468716218982808908e+00,2.434313846099492862e-01,8.855464204502700998e-01,6.091222148802855063e-01,7.834342932086765798e-02
6.006147160826411646e-01,9.288601838587402515e-01,3.626524294831504625e-01,6.359635141657533630e-01,4.505684462070205787e-01,5.099947030300394646e-03
1.624940705598766577e+00,1.723920408452925823e+00,1.961595651574027654e-01,9.427443299966874468e-01,6.134835207513280597e-01,9.246609438957652249e-02
8.148583896433786444e-01,1.792054994545154045e+00,1.766371782939303303e-01,8.115741272187270150e-01,3.183118435987376538e-01,1.249762450746521453e-02
1.847081434161070623e+00,1.769771508035417051e+00,4.672956346701748753e-01,9.633467774213876345e-01,9.508830504849172804e-01,1.159355604531019657e-01
8.077094607230107526e-01,1.878389800459331571e+00,1.407214731798147600e-01,8.201247949912537916e-01,2.783754497203715927e-01,1.173712197798331726e-02
7.860315809954998567e-01,8.783615302600423780e-01,3.023831630939726733e-01,6.660603296021788688e-01,4.509878764392747375e-01,1.449223422820952040e-02
5.548245017721422645e-01,1.632562893119417380e+00,1.883411131852035791e-01,7.121370528211673490e-01,2.604356310350010029e-01,3.373018462244681964e-03
1.208100417664998982e+00,1.190809245911210068e+00,1.155719853302669825e-01,8.082404174370647620e-01,4.282882145043202526e-01,6.100762831416805393e-02
1.347261699893924636e+00,1.762997829335092304e+00,1.144075273165705564e-01,9.149180393908343811e-01,4.314828939250341389e-01,5.655478712491547599e-02
5.985629591425285501e-01,1.592736015742419742e+00,1.700887088423309601e-01,7.217889495784429732e-01,2.534387735439853628e-01,4.495593558258362266e-03
1.663291425042515925e+00,1.664671169749587065e+00,4.467081418024001493e-01,9.409682121503234464e-01,8.873108622161228753e-01,1.035424913029952265e-01
1.179933252122041365e+00,1.484242756521607198e+00,2.129914975908106800e-01,8.521176252630872083e-01,4.929155820309131242e-01,4.742818737565113879e-02
1.286585403991370002e+00,7.661431542045602505e-01,4.801836682301182657e-01,7.282394575820294591e-01,8.634665483660441954e-01,9.487185847241201564e-02
1.161144120407342273e+00,1.317540378345407603e+00,3.326489171956774626e-01,8.219849902554506871e-01,6.164132590248412313e-01,4.981813642647913570e-02
1.101144591312988918e+00,1.977004609286762360e+00,2.746456759075064369e-01,8.981620727164085771e-01,4.964124895902599088e-01,2.836382373433054410e-02
1.339460496962326719e+00,1.906082099745678438e+00,3.320355338677818402e-01,9.277829519321457719e-01,6.326513181844679590e-01,4.965508069272994707e-02
7.328603688960687590e-01,5.647606036955175046e-01,3.066793540905071169e-01,6.020204192329443593e-01,4.390659291893194149e-01,1.161782415715461800e-02
7.728921957429066847e-01,7.472222235941556878e-01,4.035105015029301079e-01,6.404970713039430663e-01,5.488341903691904555e-01,1.392463036573261467e-02
1.792678431520275950e+00,6.975931601818428085e-01,2.129984263891409046e-01,7.773968215291242601e-01,9.258541814511783707e-01,3.220525707442919994e-01
1.919173193200449212e+00,1.588969864977943125e+00,2.412201566401209751e-01,9.547612966861778183e-01,7.904852554576519141e-01,1.545368792274793290e-01
1.059963974419629418e+00,1.726677994785417614e+00,4.576377210133003581e-01,8.617875125319057750e-01,6.797299297730277079e-01,2.960657365933581225e-02
9.061170097153306013e-01,8.202670494660078138e-01,4.785826052601621639e-01,6.777078637590615573e-01,6.748895497084202999e-01,2.522702555424892468e-02
1.465999314858523750e+00,1.258779039427743385e+00,4.570232909945898259e-01,8.635824777620265680e-01,8.804587364529199434e-01,1.074444494846514969e-01
1.113101256647144544e+00,1.761054542016800006e+00,2.677791975829254545e-01,8.765580605317383478e-01,5.057884360125725065e-01,3.351646566853880987e-02
5.380795334905172922e-01,1.599202317149375885e+00,4.121462012027526933e-01,7.027646979955046724e-01,4.803699230769474249e-01,3.028373121658756856e-03
7.342288960492855399e-01,1.313355808237772315e+00,2.905342933204395628e-01,7.239826666364742591e-01,4.157513480036899578e-01,1.013931194804741642e-02
1.573958343271096183e+00,1.385521535688159389e+00,2.990159408584408540e-01,8.985077764539148859e-01,7.517224657675021238e-01,1.181419776340142669e-01
1.488385912865227034e+00,1.262540820374419948e+00,1.818720436229135928e-01,8.675132300484830195e-01,6.151265614717229546e-01,1.120708741197432440e-01
5.406439887552252355e-01,9.463226769782309145e-01,3.364521213034066260e-01,6.251870226534920194e-01,4.079727695075620053e-01,3.380656736903047809e-03
8.329582428994242171e-01,1.347532989288524163e+00,1.744543591013391626e-01,7.544407920578365401e-01,3.317332953196899248e-01,1.582845796491519699e-02
8.466121948821070387e-01,1.533327953075136030e+00,2.326258796268775297e-01,7.855207950302567355e-01,3.902734242896238048e-01,1.569084249186771668e-02
1.507839115398092567e+00,1.809984373791211576e+00,4.420120806479740372e-01,9.387258394993470700e-01,8.075003087851804207e-01,7.164520374824971671e-02
5.295658066315462875e-01,1.454437030968872113e+00,1.828303236843420998e-01,6.835685080808241443e-01,2.496682843413350894e-01,2.920539220858535661e-03
6.561628729768607116e-01,1.641682305564736932e+00,1.284633140693731412e-01,7.459658240873923152e-01,2.267732253355393413e-01,6.203948243932513873e-03
1.699874128059783995e+00,7.401074524318594916e-01,1.276030370451265439e-01,7.786970523180871684e-01,7.677126687552028317e-01,2.595221334750881237e-01
7.678169930815004207e-01,1.192336211629684950e+00,4.763138082012431385e-01,7.141234974610933817e-01,6.142008054802728934e-01,1.233141021818987340e-02
1.479119161777812108e+00,5.139974297406399995e-01,3.027681751847338676e-01,6.814109283453605448e-01,8.248104359931611729e-01,1.782558319358350518e-01
8.572741715700897824e-01,8.700182967824345859e-01,2.637648287268073433e-01,6.782725008704111325e-01,4.394259740873256437e-01,2.019721771950658620e-02
6.491620891390177395e-01,1.589692572669507253e+00,4.243514324031674168e-01,7.372972851064496513e-01,5.212534397441461742e-01,6.045939831144669756e-03
8.647582864991811835e-01,1.987714927024045064e+00,4.343303711642064746e-01,8.479861869117524265e-01,5.857222707912451698e-01,1.391932296283167163e-02
1.583400397783488733e+00,6.487671493808238043e-01,2.328764132462418646e-01,7.363839882383632629e-01,8.098022045158685955e-01,2.143744825641580587e-01
1.783544702159428619e+00,1.102241473791932380e+00,3.774472229895181608e-01,8.771697209890493285e-01,9.877482084630085923e-01,2.202313725426522928e-01
1.745329796850487281e+00,1.700106453048739308e+00,4.084491263407546979e-01,9.510723029642450532e-01,8.715200884476772547e-01,1.111697727234204486e-01
1.095775294427682178e+00,8.060534519433482092e-01,3.618602747463818270e-01,7.074959637076903007e-01,6.439370404697674077e-01,5.170291732897890763e-02
1.502127704855969359e+00,1.332627423953429258e+00,1.606380299200397543e-01,8.809834806747837144e-01,5.900797711955447777e-01,1.085964106611494034e-01
8.074764431237314577e-01,1.599606944044512202e+00,4.503532334068228726e-01,7.844254797605993978e-01,5.939303012520964486e-01,1.302178365584821113e-02
9.397215953915198927e-01,1.423978175390268497e+00,3.156378210944035256e-01,7.921843996403922228e-01,5.084581851448083389e-01,2.339628580748701406e-02
1.844503727781679592e+00,7.820371019231242560e-01,2.129889705480014772e-01,8.088369077789276940e-01,9.414081545917740712e-01,3.309004181605811334e-01
5.195028852661041086e-01,1.033076853028609188e+00,2.700912741750776114e-01,6.310412551675204096e-01,3.359879303133343487e-01,2.867401775718411271e-03
6.282627962817021183e-01,1.675687676728095710e+00,1.150284361595629579e-01,7.413068871321265574e-01,2.055012263919774040e-01,5.262978195115313416e-03
8.118293827190410372e-01,1.331339771198024824e+00,1.511467204889670457e-01,7.466492702167343287e-01,3.015494419580080354e-01,1.451700453243610911e-02
5.397983058107296284e-01,5.078444203143690494e-01,4.062187002063443186e-01,5.681074045566776309e-01,4.786114648449761866e-01,3.485079781173689405e-03
7.721531526346959717e-01,1.641486140042140773e+00,1.000046539021464675e-01,7.803108371003137922e-01,2.318625424976124005e-01,1.100410063625898230e-02
1.374562341454538261e+00,5.529670324103586054e-01,2.666263313929169154e-01,6.813727651644225780e-01,7.174817317117561100e-01,1.329568633915642617e-01
1.132136825888746978e+00,1.618600674096848158e+00,3.090040724342353884e-01,8.620565947546152685e-01,5.622460304646151874e-01,3.848459165560172424e-02
1.839007566615462164e+00,8.037208402478561720e-01,1.218537680003889262e-01,8.142776684471793036e-01,8.409579411787200254e-01,3.214615026272996667e-01
1.726165342607661302e+00,1.937110220179070197e+00,4.892312651889331176e-01,9.659003162611023985e-01,9.043965824033143308e-01,8.448601970701039021e-02
1.012726027546813956e+00,1.051911126953126718e+00,1.904501324998687795e-01,7.437016549881086958e-01,4.250735741945672608e-01,3.536472059430070813e-02
8.891351501469386687e-01,9.903974245071186511e-01,2.216794878545123582e-01,7.069459526004656658e-01,4.074664417425308272e-01,2.243244998954065442e-02
1.069538612250900300e+00,7.233320754986669598e-01,2.215770049020109322e-01,6.843059542488258984e-01,4.940968353007534342e-01,4.854431068675212763e-02
1.385442413772211667e+00,9.584063232353223771e-01,1.921666648469399774e-01,7.904792736086644345e-01,6.120744807935726284e-01,1.110508605570476454e-01
9.020954612343143886e-01,1.814976142742300791e+00,1.005895288345245719e-01,8.371647239680221064e-01,2.681701157177862060e-01,1.719619734512794693e-02
1.436223361773701024e+00,1.994501506440871097e+00,3.917379176351986070e-01,9.460659184313032766e-01,7.129461447903143734e-01,5.428724745195186857e-02
1.114117478286860585e+00,1.052464295760272561e+00,4.867381999197141207e-01,7.636090366188492684e-01,7.657894098415349848e-01,4.964554368637143916e-02
1.328070771277970241e+00,1.172915946431813961e+00,1.897173933140180457e-01,8.260252812280360901e-01,5.588697166444658304e-01,8.408981515298293019e-02
1.154189793702975031e+00,1.583106407304105456e+00,3.652188767213689902e-01,8.614284567661630865e-01,6.287242444140592745e-01,4.169091082230903800e-02
9.416986393128765620e-01,1.829293670697611729e+00,3.967585307834861075e-01,8.484690046457471491e-01,5.761462325910747806e-01,1.953577754157639901e-02
1.922679960443234970e+00,1.389566501280176336e+00,4.393701516362099602e-01,9.353354239085641675e-01,1.041723975543837000e+00,1.961609299612455115e-01
1.645408691239641286e+00,1.087288547266743954e+00,2.690516788054436725e-01,8.568088043954689148e-01,8.090153428567100624e-01,1.757773083132752878e-01
7.101697636496788757e-01,1.118932761272935617e+00,2.211723622561717062e-01,6.888250904620877302e-01,3.410168019810715379e-01,9.378040279329867210e-03
1.802701963846869315e+00,1.543427219745210355e+00,2.301180536092124473e-01,9.417139773996183738e-01,7.460339609678721118e-01,1.416953252331714930e-01
1.231146797374270463e+00,5.048273954064179669e-01,3.850485332394051330e-01,6.505634040019631081e-01,7.522347325730491807e-01,8.874221422894294775e-02
1.841828340341137071e+00,1.429384006189760914e+00,4.267117866022543948e-01,9.329354216711642778e-01,9.845693852031102145e-01,1.691563401675857115e-01
1.699782883920972765e+00,1.033239515662036201e+00,1.726455871026410516e-01,8.527435011318540425e-01,7.529441108714549635e-01,2.037198859511397120e-01
1.137820256703850230e+00,1.691295996915626265e+00,2.483764032631060881e-01,8.726272704145411341e-01,4.990615921662520105e-01,3.733213905195403165e-02
5.337039624801760418e-01,6.394859597346982394e-01,4.607760786996600855e-01,5.845053487439204609e-01,5.313027865793926718e-01,3.303189064761928671e-03
9.030160390774191193e-01,1.382303400422585815e+00,4.226774078778957611e-01,7.769954191222442352e-01,6.036299441603723004e-01,2.075543714337170151e-02
1.312451321991300324e+00,1.221459334829185561e+00,4.939433611049903750e-01,8.324520325811337607e-01,8.511612374748342980e-01,7.839813196700429199e-02
1.450217329739220906e+00,1.463488288857841102e+00,4.016993038728323695e-01,8.930590678812254657e-01,7.911940994187283138e-01,8.807377938160121378e-02
8.868315281498033720e-01,5.972803917244524641e-01,2.572780804111689523e-01,6.294101259781470503e-01,4.494239826865010778e-01,2.438545928826715836e-02
7.090341111092361981e-01,1.369975681142197033e+00,3.362551335978550826e-01,7.253903899007947409e-01,4.529064559210626006e-01,8.795691805565773388e-03
1.752395355198948623e+00,1.342226881939285521e+00,3.644057016989281639e-01,9.131019664061607033e-01,9.037466856224298795e-01,1.641209301171571433e-01
1.976603271055328293e+00,1.340990141624256449e+00,1.313823265268495855e-01,9.340483003923160110e-01,7.711642784748986568e-01,2.219402612642833728e-01
1.288535273454028740e+00,1.405231499894682212e+00,3.177987836415460121e-01,8.594452892111682507e-01,6.473942517620565607e-01,6.534235512356660613e-02
7.575189287724553022e-01,1.514701905839543450e+00,3.837283313890438308e-01,7.590385062306505004e-01,5.132763110899726255e-01,1.071955756970674814e-02
9.084609897790534294e-01,1.707483499521154524e+00,1.669285216004241512e-01,8.250844054475178213e-01,3.398886121766483970e-01,1.847109996600383719e-02
5.275860148212001555e-01,9.047310801923215129e-01,4.122526869702228813e-01,6.171156511526382227e-01,4.805476544114604676e-01,3.086043957554714025e-03
1.871448209840748556e+00,1.737574115270092978e+00,3.335091122056446644e-01,9.627370206314155299e-01,8.318984247979841484e-01,1.234598687107792275e-01
6.766266243352117016e-01,1.247383523395180438e+00,4.808887142790378988e-01,6.993097059862147802e-01,5.890016170305776289e-01,7.611835184694285862e-03
1.364774713271380335e+00,6.155874187014966914e-01,1.169689192827566837e-01,6.984943096860941614e-01,5.570364163723965367e-01,1.261434996034360434e-01
9.110828310308090039e-01,5.878263938659687993e-01,2.061304550221867982e-01,6.307786162682024189e-01,4.088266136010975660e-01,2.713127158566980973e-02
1.331267003773690227e+00,1.001357478044091254e+00,3.406215517199296383e-01,7.913486838243029009e-01,7.279586394957994200e-01,9.445014783916591550e-02
1.477130582527796276e+00,1.677345465667201330e+00,2.186239648823722903e-01,9.225606653693083636e-01,5.907460438257337021e-01,7.685857664866441175e-02
1.744612705560802501e+00,1.561521402111373691e+00,3.857696656284969050e-01,9.384425109366496542e-01,8.756203805811080265e-01,1.287852034920250743e-01
8.096319076409048687e-01,1.682922447008609712e+00,4.036021130087724673e-01,7.961734555417174786e-01,5.460872763798286789e-01,1.274938358274005541e-02
5.164937429877207720e-01,1.275903584662414048e+00,1.410063856265897919e-01,6.590348667453487241e-01,2.053846933437765698e-01,2.723658369796264252e-03
7.053284451032109104e-01,1.160298496933235946e+00,3.055417856827070677e-01,6.938948009377262638e-01,4.234075924733473051e-01,9.059634431521168194e-03
1.850027962772157641e+00,7.211787900594259781e-01,3.035562222364223683e-01,7.915346685048989528e-01,1.051425261489686624e+00,3.520747497514652435e-01
1.810835116343772810e+00,9.922891304139673796e-01,2.477123080862164428e-01,8.577677393399883998e-01,9.006050648792895963e-01,2.567769704620582738e-01
1.396119653255462500e+00,1.151029049260812842e+00,4.731699450278689101e-01,8.329908807119312808e-01,8.770651492499750290e-01,1.001874613049686391e-01
1.400775290650480009e+00,6.329006445194258479e-01,4.310025279492885053e-01,7.081780283349046190e-01,8.917551605671547588e-01,1.379221546354792993e-01
1.497555011819383219e+00,8.309179290668169404e-01,3.788837527638547753e-01,7.763194724269611990e-01,8.768915539206019183e-01,1.572560933468975519e-01
7.630569179351743836e-01,1.397337941095608160e+00,3.857306542939989980e-01,7.438828074910985855e-01,5.189099360900853997e-01,1.139390676070689383e-02
1.871617918887439558e+00,1.603494671358784762e+00,2.846864575252476826e-01,9.526251214540815138e-01,8.129958451293884947e-01,1.439872578391604985e-01
1.128155787338109617e+00,1.997521267089424457e+00,4.683978084386303253e-01,9.049533161189662334e-01,6.971064758797758110e-01,2.988330436107535654e-02
1.074707792374246296e+00,1.899669997015336564e+00,3.778381709013142187e-01,8.850950879579405628e-01,5.956995323397152875e-01,2.782022678325472148e-02
1.278376557924256307e+00,1.463847799302787411e+00,3.915924246623265770e-01,8.666142574489902328e-01,7.117562236220404959e-01,6.125239469437220030e-02
5.704489501625825687e-01,1.131872079941107945e+00,4.446763615149381677e-01,6.560352271316202133e-01,5.233161063085760567e-01,4.066354862636130385e-03
7.494250531341191124e-01,1.454266047062349188e+00,2.096286357368764008e-01,7.483559998697904003e-01,3.376136139838553651e-01,1.050538061550859888e-02
1.607050424639555608e+00,1.678477427120347976e+00,4.228283615466812417e-01,9.368729230068851832e-01,8.411103146357050697e-01,9.425418569891262643e-02
6.241980018876897018e-01,6.775042863850809782e-01,1.780962411825968150e-01,6.041762256665983433e-01,2.740758433962598994e-01,6.105010596270661442e-03
1.404728164199582352e+00,1.114857334544432366e+00,2.381367808979551470e-01,8.272228477201782892e-01,6.504398944169216268e-01,1.048142435268293038e-01
8.680236645219814307e-01,1.759703428453425866e+00,2.342441817079370936e-01,8.216349961139718383e-01,3.928997730144425105e-01,1.557684760316507475e-02
1.083943421062964818e+00,1.075749427899566069e+00,4.914101873556562250e-01,7.624305671165265696e-01,7.558396904855797516e-01,4.460071944741923061e-02
9.330406051560498071e-01,1.357808406840779858e+00,4.426148894991707161e-01,7.802099671469123754e-01,6.351658237843861299e-01,2.346680169047903400e-02
1.033509074697423813e+00,1.381654041293297386e+00,3.804679446361038941e-01,8.065820114689880027e-01,6.097983569697127404e-01,3.284101122241222387e-02
1.578568857776368350e+00,7.767143797004589789e-01,3.908227046461560938e-01,7.731347510257279287e-01,9.459328239051743026e-01,1.956634850513290502e-01
9.456825734347624746e-01,1.043353162478432683e+00,3.248291177610284075e-01,7.284318404232971167e-01,5.318769501486626528e-01,2.768300171206159593e-02
1.349606960445345782e+00,1.001766933112898217e+00,4.788362668434076319e-01,7.944550438879180998e-01,8.755339054193731485e-01,9.891367396825692659e-02
